Epm_nEng_100ms,VehV_v_100ms,ActMod_trqInr_100ms,RngMod_trqCrSmin_100ms,CoVeh_trqAcs_100ms,Clth_st_100ms,CoEng_st_100ms,Com_rTSC1VRVCURtdrTq_100ms,Com_rTSC1VRRDTrqReq_100ms,RoadSlope_100ms
1247.5,77.01,0.0,-196.0,9.999747,0,3,0,0,-2.1
936.5,70.12,1151.5,-168.0,9.999747,0,3,0,0,0.4
1084.0,55.58,2607.5,-168.0,9.999747,0,3,0,0,1.7
1166.0,42.38,2632.0,-140.0,9.999747,0,3,0,0,4.8
1069.5,46.62,1226.819,-112.0,9.999747,0,3,0,0,4.0
1157.5,71.73,1879.5,-168.0,9.999747,0,3,0,0,1.5
1056.5,54.41,1626.381,-113.1185,9.999747,0,3,0,0,1.9
1135.0,70.26,2383.5,-168.0,9.999747,0,3,0,0,2.5
1165.5,71.97,1768.116,-168.0,9.999747,0,3,0,0,1.5
1237.5,76.23,0.0,-196.0,9.999747,0,3,0,0,-3.1
1143.5,70.9,1991.5,-168.0,9.999747,0,3,0,0,1.9
1207.5,50.67,2607.5,-112.0,9.999747,0,3,0,0,1.7
1120.5,48.31,2632.0,-112.0,9.999747,0,3,0,0,4.2
1168.5,72.12,2019.5,-168.0,9.999747,0,3,0,0,1.3
908.5,67.76,1935.5,-168.0,9.999747,0,3,0,0,0.6
1200.5,74.54,789.8254,-196.0,9.999747,0,3,0,0,0.4
1161.5,59.94,2021.268,-168.0,9.999747,0,3,0,0,1.5
900.0,67.02,339.5,-168.0,9.999747,0,3,0,0,-0.6
1100.0,66.77,278.5181,-196.0,9.999747,0,3,0,0,-0.2
1157.0,71.57,2103.5,-168.0,9.999747,0,3,0,0,1.7
1295.5,69.07,0.0,-196.0,9.999747,0,3,0,0,-3.8
937.5,69.7,1375.5,-168.0,9.999747,0,3,0,0,0.4
1197.5,73.79,0.0,-196.0,9.999747,0,3,0,0,-1.7
1170.0,72.67,591.5,-196.0,9.999747,0,3,0,0,0.2
1152.0,71.15,2383.5,-140.0,9.999747,0,3,0,0,2.5
1167.5,41.77,2632.0,-112.0,9.999747,0,3,0,0,4.8
1178.0,72.9,1067.5,-168.0,9.999747,0,3,0,0,0.0
1224.5,43.5,2607.5,-140.0,9.999747,0,3,0,0,4.8
914.0,68.19,1543.5,-140.0,9.999747,0,3,0,0,0.6
979.5,50.11,2187.5,-168.0,9.999747,0,3,0,0,1.3
1136.0,70.25,2355.5,-168.0,9.999747,0,3,0,0,2.5
1028.5,53.15,1660.595,-140.0,9.999747,0,3,0,0,1.7
1155.5,71.49,1739.5,-168.0,9.999747,0,3,0,0,1.5
1159.0,71.84,1683.5,-168.0,9.999747,0,3,0,0,1.5
907.0,67.34,2131.5,-140.0,9.999747,0,3,0,0,1.3
858.5,64.27,2061.007,-140.0,9.999747,0,3,0,0,0.8
1201.0,61.61,2579.5,-168.0,9.999747,0,3,0,0,1.7
1232.0,62.86,130.0497,-168.0,9.999747,0,3,0,0,3.8
1042.0,53.42,465.8803,-140.0,9.999747,0,3,0,0,-2.1
980.0,73.65,0.0,-168.0,9.999747,0,3,0,0,-0.8
1186.5,61.27,2579.5,-168.0,9.999747,0,3,0,0,0.616443927
1066.5,55.41,871.5,-140.0,9.999747,0,3,0,0,0.2
895.5,66.93,339.5,-168.0,9.999747,0,3,0,0,0.0
1161.0,71.66,1151.5,-168.0,9.999747,0,3,0,0,0.6
1173.5,41.97,2632.0,-112.0,9.999747,0,3,0,0,4.8
1183.0,59.82,2632.0,-117.591,9.999747,0,3,0,0,-1.7
1172.5,41.96,2632.0,-112.0,9.999747,0,3,0,0,4.8
1166.5,71.95,1795.5,-168.0,9.999747,0,3,0,0,1.5
1167.5,72.21,1963.5,-168.0,9.999747,0,3,0,0,1.3
1212.5,42.74,2607.5,-112.0,9.999747,0,3,0,0,4.2
1523.0,66.36,506.2181,-224.0,9.999747,0,3,0,0,1.3
875.5,65.57,2310.087,-140.0,9.999747,0,3,0,0,1.5
1137.0,70.23,2327.329,-168.0,9.999747,0,3,0,0,2.5
1059.0,65.79,1571.5,-140.0,9.999747,0,3,0,0,1.5
892.0,67.12,787.5,-168.0,9.999747,0,3,0,0,-0.2
1279.5,65.96,0.0,-168.0,9.999747,0,3,0,0,-3.8
892.5,66.49,507.5,-168.0,9.999747,0,3,0,0,0.4
1051.5,56.22,0.0,-168.0,9.999747,0,3,0,0,3.8
972.0,72.31,0.0,-140.0,9.999747,0,3,0,0,-2.550151799
904.5,67.04,1035.857,-168.0,9.999747,0,3,0,0,-0.4
1219.0,43.22,2607.5,-112.0,9.999747,0,3,0,0,4.2
941.5,70.37,809.6801,-168.0,9.999747,0,3,0,0,-0.4
1205.0,74.45,0.0,-196.0,9.999747,0,3,0,0,-1.9
1239.5,76.19,0.0,-196.0,9.999747,0,3,0,0,-2.7
1153.0,71.2,2383.5,-140.0,9.999747,0,3,0,0,2.5
916.0,68.34,1627.5,-140.0,9.999747,0,3,0,0,0.6
1248.0,76.83,0.0,-196.0,9.999747,0,3,0,0,-2.1
1103.5,47.81,2635.5,-112.0,9.999747,0,3,0,0,5.0
1025.5,53.25,1443.545,-140.0,9.999747,0,3,0,0,1.7
1379.5,49.02,2464.0,-140.0,9.999747,0,3,0,0,4.2
940.5,71.11,371.8147,-168.0,9.999747,0,3,0,0,0.4
1102.5,47.41,2635.5,-112.0,9.999747,0,3,0,0,4.2
1144.0,57.65,525.8828,-140.0,9.999747,0,3,0,0,-1.7
876.0,65.31,1634.111,-140.0,9.999747,0,3,0,0,1.0
1168.5,72.33,1851.5,-168.0,9.999747,0,3,0,0,1.5
1175.5,43.41,2197.293,-140.0,9.999747,0,3,0,0,4.8
1152.5,71.12,2271.5,-140.0,9.999747,0,3,0,0,2.3
1263.5,77.97,0.0,-196.0,9.999747,0,3,0,0,-2.3
1285.5,79.03,0.0,-196.0,9.999747,0,3,0,0,-2.7
1064.5,65.61,1474.363,-168.0,9.999747,0,3,0,0,1.3
1157.0,71.48,2075.5,-140.0,9.999747,0,3,0,0,1.9
1162.0,61.95,182.8074,-196.0,9.999747,0,3,0,0,1.7
1184.5,42.07,2632.0,-112.0,9.999747,0,3,0,0,4.2
1025.5,53.12,1537.014,-112.0,9.999747,0,3,0,0,1.7
970.5,72.19,0.0,-140.0,9.999747,0,3,0,0,-2.7
1066.5,65.9,1201.5,-168.0,9.999747,0,3,0,0,0.6
1452.0,61.91,1752.373,-196.0,9.999747,0,3,0,0,1.7
906.5,67.91,1943.765,-140.0,9.999747,0,3,0,0,1.5
932.5,69.91,112.6888,-168.0,9.999747,0,3,0,0,-1.0
918.5,68.25,2411.5,-140.0,9.999747,0,3,0,0,1.0
901.0,67.37,1406.842,-140.0,9.999747,0,3,0,0,0.6
1007.5,52.6,1614.131,-140.0,9.999747,0,3,0,0,0.6
1159.0,71.81,1319.5,-168.0,9.999747,0,3,0,0,1.3
916.5,68.44,1599.5,-140.0,9.999747,0,3,0,0,0.6
1279.0,44.94,2632.0,-140.0,9.999747,0,3,0,0,4.2
1157.5,71.42,2131.5,-140.0377,9.999747,0,3,0,0,1.9
560.5,69.7,140.0,-84.0,9.999747,0,3,0,0,-0.8
1158.0,71.53,2299.5,-168.0,9.999747,0,3,0,0,1.7
1173.0,71.95,2579.5,-168.0,9.999747,0,3,0,0,0.8
1164.0,72.0,2075.5,-168.0,9.999747,0,3,0,0,1.5
1158.5,71.74,1879.5,-168.0,9.999747,0,3,0,0,1.5
1257.0,77.17,0.0,-196.0,9.999747,0,3,0,0,-3.1
1180.5,72.85,748.6971,-168.0,9.999747,0,3,0,0,-1.0
1092.0,46.96,1907.5,-140.0,9.999747,0,3,0,0,2.073919067
882.5,66.16,2276.479,-140.0,9.999747,0,3,0,0,1.5
1230.0,52.26,2614.412,-140.0,9.999747,0,3,0,0,2.7
1190.0,61.43,2579.5,-168.0,9.999747,0,3,0,0,2.9
935.5,69.65,1487.5,-168.0,9.999747,0,3,0,0,0.4
955.0,71.61,0.0,-168.0,9.999747,0,3,0,0,-0.4
1171.5,41.97,2632.0,-112.0,9.999747,0,3,0,0,4.8
1180.5,72.9,703.5,-168.0,9.999747,0,3,0,0,-1.0
902.0,67.38,1403.5,-140.0,9.999747,0,3,0,0,0.6
1154.0,71.5,1739.5,-168.0,9.999747,0,3,0,0,1.5
1159.0,58.66,2604.0,-168.0,9.999747,0,3,0,0,-0.2
1168.0,41.87,2632.0,-140.0,9.999747,0,3,0,0,4.2
888.0,66.35,1774.481,-168.0,9.999747,0,3,0,0,0.6
1105.5,48.41,948.9641,-140.0,9.999747,0,3,0,0,3.1
1324.0,67.73,2551.5,-169.3163,9.999747,0,3,0,0,0.4
1245.5,76.78,0.0,-196.0,9.999747,0,3,0,0,-2.1
928.0,69.21,451.5,-168.0,9.999747,0,3,0,0,-1.0
1140.0,70.42,2439.5,-168.0,9.999747,0,3,0,0,2.3
894.0,66.94,983.5,-168.0,9.999747,0,3,0,0,-0.2
1154.5,41.41,2632.0,-112.0,9.999747,0,3,0,0,4.2
1194.5,42.24,2607.5,-112.0,9.999747,0,3,0,0,4.2
1250.5,53.31,2632.0,-140.0,9.999747,0,3,0,0,2.3
877.0,65.5,1935.5,-140.0,9.999747,0,3,0,0,1.0
880.5,65.96,171.5,-168.0,9.999747,0,3,0,0,-0.8
880.5,65.66,1123.5,-140.0,9.999747,0,3,0,0,0.4
1150.0,69.77,2604.0,-168.0,9.999747,0,3,0,0,-1.7
1153.5,69.88,2604.0,-168.0,9.999747,0,3,0,0,-1.7
889.0,66.62,2367.163,-140.0,9.999747,0,3,0,0,1.5
1182.5,60.96,2579.5,-168.0,9.999747,0,3,0,0,1.7
1377.5,48.57,2663.5,-140.0,9.999747,0,3,0,0,3.1
873.5,65.38,2307.945,-140.0,9.999747,0,3,0,0,1.5
1051.0,54.28,2019.5,-140.0,9.999747,0,3,0,0,1.9
901.5,67.48,2019.149,-140.0,9.999747,0,3,0,0,0.6
1288.5,79.5,0.0,-196.0,9.999747,0,3,0,0,-2.7
1020.0,53.0,1487.5,-128.1771,9.999747,0,3,0,0,1.7
902.5,67.51,1067.5,-168.0,9.999747,0,3,0,0,-0.2
1155.5,41.24,2632.0,-112.0,9.999747,0,3,0,0,4.2
1086.5,55.74,2607.5,-168.0,9.999747,0,3,0,0,1.7
1121.0,48.44,2632.0,-112.0,9.999747,0,3,0,0,4.2
901.0,67.0,1039.5,-161.008,9.999747,0,3,0,0,-0.4
1201.0,42.44,2607.5,-112.0,9.999747,0,3,0,0,4.2
1332.0,68.3,2521.605,-196.0,9.999747,0,3,0,0,0.4
1165.5,71.87,2243.5,-168.0,9.999747,0,3,0,0,1.7
857.5,64.51,2240.0,-140.0,9.999747,0,3,0,0,1.5
1092.0,56.45,2299.5,-140.0,9.999747,0,3,0,0,2.1
1245.5,44.13,2632.0,-140.0,9.999747,0,3,0,0,4.8
1176.5,72.69,1711.5,-168.0,9.999747,0,3,0,0,1.0
908.0,67.84,1991.5,-168.0,9.999747,0,3,0,0,0.6
1143.5,40.88,2632.0,-112.0,9.999747,0,3,0,0,4.2
1252.5,44.02,2632.0,-140.0,9.999747,0,3,0,0,3.8
993.0,50.76,1096.829,-140.0,9.999747,0,3,0,0,0.0
2099.5,63.42,224.0027,-308.0,9.999747,0,3,0,0,1.7
1678.0,60.66,697.4722,-224.0,9.999747,0,3,0,0,1.7
903.0,67.59,1039.5,-168.0,9.999747,0,3,0,0,-0.2
979.0,71.89,0.0,-140.0,9.999747,0,3,0,0,-4.6
1136.0,70.29,2411.5,-168.0,9.999747,0,3,0,0,2.3
1189.0,73.76,0.0,-196.0,9.999747,0,3,0,0,-1.0
1258.5,78.71,0.0,-196.0,9.999747,0,3,0,0,-3.1
903.0,67.39,759.5,-168.0,9.999747,0,3,0,0,-0.2
1039.0,53.05,2523.5,-168.0,9.999747,0,3,0,0,1.7
945.0,70.5,688.2918,-168.0,9.999747,0,3,0,0,-0.4
893.5,66.87,367.5,-168.0,9.999747,0,3,0,0,0.0
892.0,66.83,367.5,-168.0,9.999747,0,3,0,0,0.0
1164.0,72.03,2187.5,-168.0,9.999747,0,3,0,0,1.7
899.5,67.06,2383.5,-140.0,9.999747,0,3,0,0,0.6
1161.5,41.55,2632.0,-112.0,9.999747,0,3,0,0,4.8
1310.0,56.49,1183.482,-196.0,9.999747,0,3,0,0,2.1
1016.5,52.99,1475.771,-117.8645,9.999747,0,3,0,0,1.7
855.0,64.16,2187.5,-140.0,9.999747,0,3,0,0,1.5
911.0,67.81,1767.5,-140.0,9.999747,0,3,0,0,0.6
1129.5,71.43,0.0,-168.0,9.999747,0,3,0,0,3.8
1153.5,71.3,2131.5,-168.0,9.999747,0,3,0,0,1.9
1162.5,72.01,1683.5,-168.0,9.999747,0,3,0,0,1.7
1120.0,57.71,1641.942,-140.0,9.999747,0,3,0,0,2.1
1216.0,75.42,0.0,-196.0,9.999747,0,3,0,0,-1.9
1092.5,56.88,759.5,-140.0,9.999747,0,3,0,0,0.2
1236.0,76.34,0.0,-196.0,9.999747,0,3,0,0,-1.9
1261.5,44.61,2632.0,-140.0,9.999747,0,3,0,0,4.2
886.5,66.4,115.5,-168.0,9.999747,0,3,0,0,-1.5
1044.0,53.84,498.6534,-140.0,9.999747,0,3,0,0,-2.1
1202.0,62.41,2607.5,-168.0,9.999747,0,3,0,0,3.1
950.0,70.73,443.8415,-168.0,9.999747,0,3,0,0,-1.3
1273.0,78.32,0.0,-196.0,9.999747,0,3,0,0,-2.5
1192.5,88.91,0.0,-168.0,9.999747,0,3,0,0,-2.5
891.0,66.25,2212.896,-140.0,9.999747,0,3,0,0,0.6
970.0,50.86,1823.5,-112.0,9.999747,0,3,0,0,2.9
903.5,67.25,1179.5,-168.0,9.999747,0,3,0,0,0.4
1213.0,61.98,2553.251,-168.0,9.999747,0,3,0,0,1.3
1408.0,49.06,2688.0,-140.0,9.999747,0,3,0,0,1.7
1207.5,61.78,2579.5,-168.0,9.999747,0,3,0,0,1.7
1165.5,59.83,2604.0,-168.0,9.999747,0,3,0,0,1.7
1134.0,48.61,2632.0,-112.0,9.999747,0,3,0,0,2.9
1219.5,43.16,2607.5,-112.0,9.999747,0,3,0,0,4.2
894.5,67.03,1294.205,-168.0,9.999747,0,3,0,0,0.4
1173.0,42.78,2516.125,-140.0,9.999747,0,3,0,0,4.2
1186.0,59.8,168.6781,-168.0,9.999747,0,3,0,0,2.3
1370.0,60.26,69.0067,-224.0,9.999747,0,3,0,0,1.7
905.5,67.52,1263.5,-140.0,9.999747,0,3,0,0,0.0
1009.5,75.42,0.0,-168.0,9.999747,0,3,0,0,-0.8
1090.0,47.5,2401.081,-140.0,9.999747,0,3,0,0,1.7
1154.5,71.43,1571.5,-168.0,9.999747,0,3,0,0,1.3
1153.5,41.25,2632.0,-112.0,9.999747,0,3,0,0,4.2
1169.5,41.73,2632.0,-112.0,9.999747,0,3,0,0,4.6
923.5,68.83,1403.5,-140.0,9.999747,0,3,0,0,0.4
858.0,64.48,2240.0,-140.0,9.999747,0,3,0,0,1.5
1216.0,75.27,0.0,-196.0,9.999747,0,3,0,0,-1.9
1069.5,55.51,843.5,-140.0,9.999747,0,3,0,0,0.2
895.0,66.55,2408.888,-140.0,9.999747,0,3,0,0,0.6
993.5,74.52,0.0,-168.0,9.999747,0,3,0,0,-0.8
1282.0,67.0,0.0,-168.0,9.999747,0,3,0,0,-3.8
1143.0,40.9,2632.0,-112.0,9.999747,0,3,0,0,4.2
1064.5,66.82,210.0258,-196.0,9.999747,0,3,0,0,-0.2
1216.5,75.18,0.0,-196.0,9.999747,0,3,0,0,-1.9
1241.0,63.66,280.1133,-168.0,9.999747,0,3,0,0,3.8
927.5,69.69,758.2493,-168.0,9.999747,0,3,0,0,0.4
1275.0,65.82,0.0,-168.0,9.999747,0,3,0,0,-3.8
948.5,70.82,191.9678,-168.0,9.999747,0,3,0,0,-1.3
852.5,63.65,2270.773,-140.0,9.999747,0,3,0,0,2.7
1231.0,76.42,0.0,-196.0,9.999747,0,3,0,0,-0.6
906.5,67.81,1963.5,-168.0,9.999747,0,3,0,0,0.6
1312.0,80.88,0.0,-196.0,9.999747,0,3,0,0,-2.7
1093.0,47.22,1567.445,-140.0,9.999747,0,3,0,0,3.1
911.0,67.56,843.5,-168.0,9.999747,0,3,0,0,-0.2
1177.5,71.39,2579.5,-168.0,9.999747,0,3,0,0,-1.7
1152.5,48.95,2632.0,-112.0,9.999747,0,3,0,0,3.1
1180.0,72.89,1319.5,-168.0,9.999747,0,3,0,0,0.6
1248.5,76.63,0.0,-196.0,9.999747,0,3,0,0,-3.1
1300.5,66.97,2607.5,-196.0,9.999747,0,3,0,0,1.7
1149.5,71.21,1818.715,-168.0,9.999747,0,3,0,0,1.7
1157.0,71.64,1403.5,-168.0,9.999747,0,3,0,0,1.3
1246.0,76.97,0.0,-196.0,9.999747,0,3,0,0,-1.0
898.5,67.57,0.0,-140.0,9.999747,0,3,0,0,-4.8
1140.5,70.36,2439.5,-168.0,9.999747,0,3,0,0,2.3
909.5,67.66,983.5,-168.0,9.999747,0,3,0,0,0.6
1176.5,50.09,2625.669,-112.0,9.999747,0,3,0,0,1.9
1139.0,84.41,0.0,-168.0,9.999747,0,3,0,0,-4.0
1124.5,58.25,1194.323,-140.0,9.999747,0,3,0,0,0.6
1276.0,65.38,2607.5,-196.0,9.999747,0,3,0,0,1.7
1155.5,71.5,1713.611,-168.0,9.999747,0,3,0,0,1.5
1014.5,52.98,1459.5,-140.0,9.999747,0,3,0,0,0.6
876.0,65.36,1823.5,-140.0,9.999747,0,3,0,0,1.0
1038.0,54.17,1095.5,-140.0,9.999747,0,3,0,0,0.6
899.5,66.83,451.5,-168.0,9.999747,0,3,0,0,-0.6
1106.0,57.25,2070.546,-168.0,9.999747,0,3,0,0,2.1
1296.5,45.45,2632.0,-140.0,9.999747,0,3,0,0,3.8
893.5,50.5,131.5071,-112.0,9.999747,0,3,0,0,2.9
1043.0,55.51,0.0,-140.0,9.999747,0,3,0,0,3.8
923.0,68.59,1011.5,-168.0,9.999747,0,3,0,0,-0.4
1007.5,51.38,2327.5,-168.0,9.999747,0,3,0,0,1.3
1224.5,75.56,0.0,-196.0,9.999747,0,3,0,0,-1.9
1291.5,80.58,0.0,-196.0,9.999747,0,3,0,0,-3.1
1213.5,44.29,1993.182,-166.7437,9.999747,0,3,0,0,5.0
1574.5,69.13,0.0,-252.0,9.999747,0,3,0,0,1.3
898.5,66.98,1039.5,-168.0,9.999747,0,3,0,0,-0.4
1207.5,43.06,2607.5,-140.0,9.999747,0,3,0,0,4.8
1319.5,67.72,2632.0,-196.0,9.999747,0,3,0,0,0.0
1158.0,71.58,1457.814,-168.0,9.999747,0,3,0,0,1.3
1163.5,71.97,1683.5,-168.0,9.999747,0,3,0,0,1.5
1355.0,48.09,2467.5,-140.0,9.999747,0,3,0,0,4.2
857.5,62.8,0.0,-112.0,9.999747,0,3,0,0,-2.7
1151.5,59.61,1694.946,-168.0,9.999747,0,3,0,0,1.5
892.0,66.35,1984.684,-140.0,9.999747,0,3,0,0,1.0
1027.0,53.19,1571.5,-112.0,9.999747,0,3,0,0,1.7
1322.5,56.4,1614.87,-211.7764,9.999747,0,3,0,0,2.1
1251.0,77.2,0.0,-196.0,9.999747,0,3,0,0,-1.0
1184.5,42.59,2611.076,-135.9133,9.999747,0,3,0,0,5.0
1091.0,69.06,0.0,-168.0,9.999747,0,3,0,0,3.8
1159.0,71.56,2215.5,-168.0,9.999747,0,3,0,0,1.7
1156.5,71.45,2159.5,-140.0,9.999747,0,3,0,0,2.1
1071.5,54.96,2632.0,-168.0,9.999747,0,3,0,0,1.7
1160.5,71.67,1739.5,-168.0,9.999747,0,3,0,0,1.5
1175.5,61.14,2579.5,-168.0,9.999747,0,3,0,0,3.4
1307.0,69.78,0.0,-196.0,9.999747,0,3,0,0,-3.8
969.0,72.8,0.0,-168.0,9.999747,0,3,0,0,-0.4
1164.0,61.3,704.1838,-168.0,9.999747,0,3,0,0,1.5
990.0,75.82,0.0,-140.0,9.999747,0,3,0,0,3.8
1156.0,71.48,2075.5,-140.0,9.999747,0,3,0,0,1.9
1165.0,71.93,1683.5,-168.0,9.999747,0,3,0,0,1.5
884.0,65.84,311.5,-168.0,9.999747,0,3,0,0,-0.8
893.0,66.59,193.2796,-168.0,9.999747,0,3,0,0,-1.5
1173.0,41.93,2632.0,-112.0,9.999747,0,3,0,0,4.8
918.0,68.17,2438.559,-140.0,9.999747,0,3,0,0,1.0
946.0,70.73,87.5,-168.0,9.999747,0,3,0,0,-1.3
1203.0,42.78,2607.5,-140.0,9.999747,0,3,0,0,4.8
838.5,63.0,1448.81,-140.0,9.999747,0,3,0,0,2.7
1308.0,80.38,0.0,-196.0,9.999747,0,3,0,0,-2.9
1152.5,71.38,1599.5,-168.0,9.999747,0,3,0,0,1.3
1120.5,48.35,2634.51,-112.0,9.999747,0,3,0,0,5.0
1119.5,60.33,357.7704,-140.0,9.999747,0,3,0,0,2.3
1158.0,41.46,2632.0,-112.0,9.999747,0,3,0,0,4.8
1291.5,79.37,0.0,-196.0,9.999747,0,3,0,0,-2.7
481.5,75.86,286.7349,-112.0,9.999747,0,3,0,0,-0.2
1159.0,41.59,2632.0,-112.0,9.999747,0,3,0,0,4.2
1159.0,41.49,2632.0,-112.0,9.999747,0,3,0,0,4.8
1350.0,39.6,2660.0,-140.0,9.999747,0,3,0,0,4.8
984.5,51.08,2580.945,-112.0,9.999747,0,3,0,0,2.9
966.0,72.55,0.0,-168.0,9.999747,0,3,0,0,-0.4
900.5,67.08,1067.5,-140.0,9.999747,0,3,0,0,-0.4
900.0,67.02,360.9585,-168.0,9.999747,0,3,0,0,-0.6
1164.5,72.03,1684.328,-168.0,9.999747,0,3,0,0,1.5
1168.0,41.78,2632.0,-112.0,9.999747,0,3,0,0,4.8
919.0,68.39,1627.5,-140.0,9.999747,0,3,0,0,0.6
1189.0,60.99,2579.5,-168.0,9.999747,0,3,0,0,1.7
1271.5,65.97,0.0,-168.0,9.999747,0,3,0,0,-3.8
1199.5,42.25,2607.5,-112.0,9.999747,0,3,0,0,3.8
1166.0,41.83,2632.0,-112.0,9.999747,0,3,0,0,4.8
921.5,68.77,1431.5,-140.0,9.999747,0,3,0,0,0.6
1197.5,88.93,0.0,-168.0,9.999747,0,3,0,0,-2.5
1143.5,57.99,2604.0,-168.0,9.999747,0,3,0,0,-0.2
1161.5,41.71,2632.0,-112.0,9.999747,0,3,0,0,4.2
932.0,69.63,1487.5,-168.0,9.999747,0,3,0,0,0.4
897.0,67.76,1107.058,-168.0,9.999747,0,3,0,0,0.8
928.5,69.37,1599.5,-168.0,9.999747,0,3,0,0,0.4
1363.0,71.05,533.1318,-196.0,9.999747,0,3,0,0,0.4
1164.0,59.82,2604.0,-168.0,9.999747,0,3,0,0,2.7
1287.0,56.51,591.5,-196.0,9.999747,0,3,0,0,2.1
1149.5,71.11,2047.5,-168.0,9.999747,0,3,0,0,0.0
1059.0,54.06,2632.0,-168.0,9.999747,0,3,0,0,1.7
1161.0,71.76,2047.5,-168.0,9.999747,0,3,0,0,1.7
1160.0,60.16,97.44042,-140.0,9.999747,0,3,0,0,-1.5
1266.0,53.34,2632.0,-140.0,9.999747,0,3,0,0,1.9
881.0,65.83,311.5,-168.0,9.999747,0,3,0,0,-0.8
894.0,66.41,535.5,-168.0,9.999747,0,3,0,0,-0.6
921.5,68.59,1531.092,-140.0,9.999747,0,3,0,0,0.6
1180.0,51.27,2551.5,-140.0,9.999747,0,3,0,0,4.6
1232.5,63.86,2604.0,-168.0,9.999747,0,3,0,0,1.0
899.0,67.25,1095.5,-140.0,9.999747,0,3,0,0,-0.2
1506.0,44.32,2326.51,-168.0,9.999747,0,3,0,0,4.8
903.5,67.29,1683.5,-140.0,9.999747,0,3,0,0,0.6
1146.0,59.87,1347.5,-168.0,9.999747,0,3,0,0,1.5
1010.0,75.2,0.0,-168.0,9.999747,0,3,0,0,-1.9
1324.0,81.66,0.0,-196.0,9.999747,0,3,0,0,-2.7
1195.5,61.36,2579.5,-168.0,9.999747,0,3,0,0,1.7
1210.0,42.79,2607.5,-112.0,9.999747,0,3,0,0,4.2
1236.0,76.41,0.0,-196.0,9.999747,0,3,0,0,-3.1
1165.5,71.93,1683.5,-168.0,9.999747,0,3,0,0,1.5
1156.0,71.61,1431.5,-168.0,9.999747,0,3,0,0,1.3
1268.5,78.1,0.0,-196.0,9.999747,0,3,0,0,-2.5
981.0,73.09,0.0,-140.0,9.999747,0,3,0,0,-4.6
1141.0,70.71,2411.5,-168.0,9.999747,0,3,0,0,2.3
932.5,69.31,1599.5,-168.0,9.999747,0,3,0,0,0.4
883.5,65.84,283.5,-168.0,9.999747,0,3,0,0,-0.8
897.5,66.92,955.5,-168.0,9.999747,0,3,0,0,-0.2
1092.0,47.4,1450.842,-140.0,9.999747,0,3,0,0,3.1
852.5,63.72,2268.732,-140.0,9.999747,0,3,0,0,2.7
1285.0,45.43,2632.0,-140.0,9.999747,0,3,0,0,4.2
1202.0,61.68,2579.5,-168.0,9.999747,0,3,0,0,1.7
1266.5,65.99,0.0,-168.0,9.999747,0,3,0,0,-3.8
1144.5,70.6,2383.5,-140.0,9.999747,0,3,0,0,2.3
1165.0,71.9,1823.5,-168.0,9.999747,0,3,0,0,1.5
1312.5,81.07,0.0,-196.0,9.999747,0,3,0,0,-3.1
1215.5,74.84,1799.792,-196.0,9.999747,0,3,0,0,0.4
1375.0,84.82,0.0,-224.0,9.999747,0,3,0,0,-2.7
1314.0,60.09,218.4249,-196.0,9.999747,0,3,0,0,1.7
999.0,52.13,1853.958,-140.0,9.999747,0,3,0,0,0.6
897.0,67.85,1073.422,-168.0,9.999747,0,3,0,0,0.642297192
953.0,49.46,1739.5,-140.0,9.999747,0,3,0,0,0.0
1160.5,71.87,2019.5,-168.0,9.999747,0,3,0,0,1.7
1049.5,64.81,1923.556,-168.0,9.999747,0,3,0,0,2.7
879.0,66.07,2352.0,-140.0,9.999747,0,3,0,0,1.5
905.5,67.53,1067.5,-168.0,9.999747,0,3,0,0,-0.2
1138.5,84.24,0.0,-168.0,9.999747,0,3,0,0,-4.0
1075.5,55.89,815.5,-140.0,9.999747,0,3,0,0,0.2
1182.5,73.6,533.389,-196.0,9.999747,0,3,0,0,0.2
1174.0,72.39,1879.5,-168.0,9.999747,0,3,0,0,1.3
912.5,67.91,1739.5,-140.0,9.999747,0,3,0,0,0.6
1239.5,76.47,0.0,-196.0,9.999747,0,3,0,0,-2.7
1275.5,54.72,1520.564,-196.0,9.999747,0,3,0,0,2.1
1176.5,60.86,2579.5,-168.0,9.999747,0,3,0,0,2.7
1156.0,71.47,2215.5,-168.0,9.999747,0,3,0,0,1.7
1139.0,40.85,2632.0,-112.0,9.999747,0,3,0,0,4.8
1156.0,71.58,1767.5,-168.0,9.999747,0,3,0,0,1.5
895.0,66.89,955.5,-168.0,9.999747,0,3,0,0,-0.2
1169.5,41.47,2632.0,-112.0,9.999747,0,3,0,0,4.2
1027.0,54.98,0.0,-140.0,9.999747,0,3,0,0,3.8
1314.0,56.33,1791.88,-196.0,9.999747,0,3,0,0,2.1
1336.5,82.51,0.0,-198.3372,9.999747,0,3,0,0,-2.7
1530.5,65.52,0.0,-224.0,9.999747,0,3,0,0,1.3
856.0,64.36,2231.424,-140.0,9.999747,0,3,0,0,1.5
1165.0,72.06,2047.5,-168.0,9.999747,0,3,0,0,1.7
1154.0,71.36,1851.5,-168.0,9.999747,0,3,0,0,1.5
1139.0,40.89,2632.0,-112.0,9.999747,0,3,0,0,4.2
1332.0,68.19,0.0,-196.0,9.999747,0,3,0,0,-3.8
1158.0,71.72,1347.5,-168.0,9.999747,0,3,0,0,1.3
